district,block,target,variogram_model,grid_resolution_m,pred_min,pred_max,variance_min,variance_max,sample_count
Thiruvananthapuram,Nedumangad,S,spherical,100,28.066277561712063,29.638689206478467,529.8702966690305,540.4051163027126,999
