district,block,target,variogram_model,grid_resolution_m,pred_min,pred_max,variance_min,variance_max,sample_count
Kozhikode,Chelannur,Mn,exponential,100,-0.5728750031369997,118.32555299840138,0.061499022681839544,265.3927178780239,1002
