district,block,target,variogram_model,grid_resolution_m,pred_min,pred_max,variance_min,variance_max,sample_count
Kottayam,Pampady,Organic_Carbon,linear,100,1.7797771813047425,2.311542539114318,1.070025671463156,1.1090943802753341,1856
