district,block,target,variogram_model,grid_resolution_m,pred_min,pred_max,variance_min,variance_max,sample_count
Kottayam,Pampady,P,exponential,100,0.09419748457740963,221.171311755571,7.094451895242104,2363.8421040380636,1856
