district,block,target,variogram_model,grid_resolution_m,pred_min,pred_max,variance_min,variance_max,sample_count
Kozhikode,Chelannur,Mg,gaussian,100,15.3101336281182,271.9837814595697,2934.813397315476,5283.714383734681,1002
