district,block,target,variogram_model,grid_resolution_m,pred_min,pred_max,variance_min,variance_max,sample_count
Thiruvananthapuram,Nedumangad,EC,linear,100,0.16208777563342933,0.4376869781191356,0.02257987536267603,0.0476512125976574,999
