x_utm43n_m,y_utm43n_m,Longitude,Latitude,pH
592193.7055422089,1258241.427583757,75.84500122070312,11.380999565124512,6.6
592087.8664331905,1257135.346719715,75.84400177001953,11.371000289916992,6.6
590451.1967619784,1257130.6352301647,75.8290023803711,11.371000289916992,6.6
587175.1369904344,1258116.6953645393,75.79900360107422,11.380000114440918,6.6
587719.7820821749,1258339.3512345736,75.80400085449219,11.381999969482422,6.6
589137.3432334453,1258675.0913867643,75.81700134277344,11.385000228881836,6.6
589899.7519612692,1259008.9244550276,75.8239974975586,11.387999534606934,6.6
588151.9819167741,1259778.2023459375,75.80799865722656,11.395000457763672,6.6
589022.6925745148,1260665.2539417415,75.81600189208984,11.402999877929688,6.6
585647.88584573,1258001.9010801455,75.78500366210938,11.378999710083008,6.6
583688.5514976482,1256006.2067293737,75.76699829101562,11.361000061035156,6.6
582057.5668127874,1253790.2440117726,75.75199890136719,11.340999603271484,6.6
584886.0628276939,1257115.2469563137,75.77799987792969,11.371000289916992,6.6
585434.3133886142,1256010.858668984,75.78299713134766,11.361000061035156,6.7
586306.4097534212,1256455.5214547704,75.79100036621094,11.364999771118164,6.7
586638.7110127422,1254576.4810693783,75.79399871826172,11.347999572753906,6.7
586636.9010518524,1255240.0359377179,75.79399871826172,11.354000091552734,6.7
587068.2910410635,1257010.5359457873,75.7979965209961,11.369999885559082,6.7
587188.19762175,1253361.5977633896,75.79900360107422,11.336999893188477,6.7
594044.816068304,1259463.3843716062,75.86199951171875,11.392000198364258,6.7
588803.6743228722,1260996.4206986274,75.81400299072266,11.406000137329102,6.7
586292.2404464372,1261652.9203929054,75.79100036621094,11.411999702453612,6.7
591964.3455864438,1262111.3403214174,75.84300231933594,11.416000366210938,6.7
590430.6325488411,1264318.5612143124,75.8290023803711,11.435999870300291,6.7
584675.9182528931,1254128.8884107592,75.7760009765625,11.343999862670898,6.7
586861.369608987,1252918.4008007674,75.7959976196289,11.333000183105469,6.7
585224.5013785401,1252913.9738341952,75.78099822998047,11.333000183105469,6.7
590903.5511312099,1251492.039610683,75.83300018310547,11.31999969482422,6.7
588176.8528802366,1250820.9193320386,75.80799865722656,11.314000129699709,6.7
587938.8047582062,1258008.1770290644,75.80599975585938,11.378999710083008,6.7
587502.9022143685,1257896.4467005278,75.802001953125,11.378000259399414,6.7
592406.3214719477,1260122.0225653898,75.84700012207031,11.39799976348877,6.7
588807.71150518,1259558.7776173386,75.81400299072266,11.392999649047852,6.7
585213.2260015511,1257116.1245753535,75.78099822998047,11.371000289916992,6.7
585436.6943692305,1255126.1558167315,75.78299713134766,11.352999687194824,6.8
586414.261344568,1256898.2236884718,75.79199981689453,11.369000434875488,6.8
585984.3305406036,1254574.7033383555,75.78800201416016,11.347999572753906,6.8
586856.2331057524,1254798.3319752184,75.7959976196289,11.350000381469728,6.8
587735.366611813,1252699.647341218,75.80400085449219,11.331000328063965,6.8
595461.2790370387,1260131.0956884625,75.875,11.39799976348877,6.8
587606.7524861959,1259776.6878213368,75.8030014038086,11.395000457763672,6.8
586515.4630680544,1259773.6846925304,75.79299926757812,11.395000457763672,6.8
590545.059488261,1262438.917591567,75.83000183105469,11.418999671936035,6.8
584679.157374714,1252912.5176369739,75.7760009765625,11.333000183105469,6.8
584461.9006261544,1252580.162242946,75.77400207519531,11.329999923706056,6.8
587848.7081364221,1251151.7930972658,75.80500030517578,11.31700038909912,6.8
589049.6821016602,1251044.498379387,75.81600189208984,11.315999984741213,6.8
589375.3594005328,1251598.343781253,75.81900024414062,11.321000099182127,6.8
590682.881265518,1252376.1283817156,75.83100128173828,11.32800006866455,6.8
589046.5901669632,1252150.3561989674,75.81600189208984,11.326000213623049,6.8
593175.8270954621,1258023.146022768,75.85399627685547,11.378999710083008,6.8
588260.4108476115,1259999.6575947932,75.80899810791016,11.397000312805176,6.8
592737.0237771261,1258906.584211661,75.8499984741211,11.38700008392334,6.8
589462.3055925386,1259450.0975669618,75.81999969482422,11.392000198364258,6.8
586736.8877455099,1258557.7963585104,75.79499816894531,11.383999824523926,6.8
586196.150483252,1256897.6300726905,75.79000091552734,11.369000434875488,6.8
589030.4689792292,1257900.7021128226,75.81600189208984,11.378000259399414,6.9
594920.6899893155,1258581.268854222,75.87000274658203,11.383999824523926,6.9
590550.4473670565,1260559.06856268,75.83000183105469,11.402000427246094,6.9
586318.7228904213,1251921.6918496413,75.79100036621094,11.324000358581545,6.9
592951.8756026265,1260013.0962396343,75.85199737548828,11.397000312805176,6.9
588274.8838034469,1254802.2426777666,75.80899810791016,11.350000381469728,7.0
588594.9719069413,1257346.5467045612,75.81199645996094,11.373000144958496,7.0
593396.0696990555,1257581.4839013664,75.85600280761719,11.375,7.0
586297.0704684581,1259883.6114632655,75.79100036621094,11.395999908447266,7.0
587927.4295225849,1262099.84124755,75.80599975585938,11.416000366210938,7.0
585117.2073185238,1252250.1299713168,75.77999877929688,11.32699966430664,7.0
585882.4330254489,1251920.512060431,75.78700256347656,11.324000358581545,7.0
589481.6364023692,1252593.88112715,75.81999969482422,11.329999923706056,7.0
589374.42822962,1251930.1224822951,75.81900024414062,11.324000358581545,7.0
590138.2544957375,1251821.6465539285,75.82599639892578,11.322999954223633,7.0
590341.1959401851,1257461.9993285623,75.8280029296875,11.37399959564209,7.0
583252.0298655325,1256115.686253361,75.76300048828125,11.362000465393066,7.0
586310.6192226217,1254907.3676967802,75.79100036621094,11.35099983215332,7.1
589781.2806767519,1262326.2118446676,75.822998046875,11.41800022125244,7.1
585549.6258768084,1253688.9266073199,75.78399658203125,11.34000015258789,7.1
587085.8585139115,1250596.76829922,75.7979965209961,11.312000274658203,7.1
590552.9803274606,1259674.3538143851,75.83000183105469,11.394000053405762,7.1
584234.3801158095,1256118.2788301867,75.77200317382812,11.362000465393066,7.1
585215.3058306639,1256342.0489292077,75.78099822998047,11.36400032043457,7.2
594040.870258674,1260790.4139200272,75.86199951171875,11.404000282287598,7.2
587191.228032751,1252255.7434350194,75.79900360107422,11.32699966430664,7.2
585990.6095893842,1252252.4774153356,75.78800201416016,11.32699966430664,7.2
584462.4875283737,1252359.0137439666,75.77400207519531,11.32800006866455,7.2
590249.414234852,1251379.6557809617,75.8270034790039,11.319000244140623,7.2
582268.5345765253,1256555.4202093352,75.75399780273438,11.366000175476074,7.2
587849.0131564761,1251041.1654432893,75.80500030517578,11.315999984741213,7.3
590138.8804541929,1251600.4955538434,75.82599639892578,11.321000099182127,7.3
590140.132043485,1251158.1936413466,75.82599639892578,11.31700038909912,7.3
591431.7417463806,1257465.126357844,75.83799743652344,11.37399959564209,7.3
586641.1224407682,1253691.882269127,75.79399871826172,11.34000015258789,7.4
589373.8074123107,1252151.2731660502,75.81900024414062,11.326000213623049,7.4
590360.057651821,1250827.034707052,75.8280029296875,11.314000129699709,7.4
723659.5512763849,956437.6707493863,77.0325182,8.6471374,7.5
719452.3621041264,954342.6382772927,76.99420166015625,8.628399848937988,7.9
719741.912606747,953273.6642236868,76.996781,8.618722915649414,7.9
718218.0788017085,953779.2897122282,76.98296356201172,8.62336540222168,7.6
718381.0702660074,953650.6911853915,76.984438,8.62219524383545,7.5
723295.6493585531,947056.3911503182,77.028761,8.562352180480957,7.7
723766.4345649375,945917.7259750784,77.0329818725586,8.552036666,7.5
715169.3903087653,947970.941143906,76.95500183105469,8.571000099182129,7.5
719307.7273415177,962644.7476937843,76.99328334,8.70345562,7.6
722166.7890403937,956291.7657062284,77.01895141601562,8.645890235900879,7.5
718384.7590152763,960794.1454364958,76.98480987548828,8.68677043914795,8.0
718325.9912465629,958702.0348929891,76.98417663574219,8.667860984802246,4.4
719578.790461272,946998.0228157198,76.99500274658203,8.562000274658203,4.7
713883.9901770207,954456.6533441213,76.9436264038086,8.629690170288086,5.0
720653.7623659344,958274.9566626193,77.00530242919922,8.66388988494873,5.3
715997.3831900766,956376.7318282968,76.9629135131836,8.646949768066406,5.5
714725.5756573039,948521.7946033184,76.95099639892578,8.576000213623047,5.7
719791.1053591194,957659.7920496808,76.9974365234375,8.658370018005371,5.7
712079.4837770099,954004.8526296965,76.927214,8.625688552856445,5.7
715290.510863817,956318.870745649,76.95648956298828,8.646459579467773,5.8
724370.3504452182,945267.3086464202,77.03843499,8.546128333,5.9
718260.2445712106,946438.0861180767,76.98300170898438,8.557000160217285,5.9
718040.1498959556,946436.95280232,76.98100280761719,8.557000160217285,5.9
715513.2670469562,957261.4584393218,76.95855712890625,8.654970169067383,5.9
714125.4689008186,954537.5321687213,76.9458236694336,8.630410194396973,5.9
718265.370764068,945442.5404812194,76.98300170898438,8.54800033569336,6.1
720989.7150075786,949457.8133857414,77.0079332,8.5841697,6.2
717815.2326960582,947210.1397871339,76.97899627685547,8.564000129699707,6.2
717803.281925479,960215.8299379206,76.97949981689453,8.681570053100586,6.2
711069.799893387,953866.5316259402,76.918036,8.624484062194824,6.2
717381.7103067484,955830.7687158333,76.975463,8.641949653625488,6.3
715123.0459114595,953104.518452462,76.95481872558594,8.617409706115723,6.3
723104.5092023036,945811.5150929879,77.0269656,8.5511081,6.4
718991.875314499,960964.6472090611,76.9903335571289,8.68828296661377,6.4
720143.2563920586,961119.6713730908,77.00080108642578,8.689629554748535,6.4
719346.034550518,954240.488654231,76.993231,8.627481460571289,6.5
719458.4122405639,948988.5579692319,76.99400329589844,8.579999923706055,6.5
713515.6995186611,948405.0027583978,76.94000244140625,8.574999809265137,6.5
718215.7677093019,960670.4622662633,76.98326873779297,8.685660362243652,6.5
719457.3079659913,960929.1138117046,76.99456024169922,8.687939643859863,6.5
714260.8066879914,954679.7963986929,76.94705963134766,8.63169002532959,6.5
722479.647215065,956371.9165953042,77.02179718017578,8.646599769592285,6.6
722463.8503963453,955523.3579386411,77.0216128,8.6389299,6.6
719182.1020396925,953080.4047196817,76.991687,8.6170023,6.6
719042.2677604302,953269.2937777037,76.9904258,8.6187164,6.6
721341.9204013642,949522.2984528758,77.01113509,8.58473595,6.6
721368.5832947339,948361.6278290788,77.01132202148438,8.57424259185791,6.6
717585.2958007791,949122.6617247694,76.97699737548828,8.581299781799316,6.6
714614.41250768,948742.4524487382,76.94999694824219,8.57800006866455,6.6
715356.1053164507,957282.8040394261,76.9571304321289,8.655170440673828,6.6
721422.826460554,954805.3680752816,77.01212223,8.6324893,6.7
725502.6041964872,944720.7977024518,77.04869079589844,8.541133880615234,6.7
721650.739042718,947320.1158356967,77.013835,8.5648143,6.7
718027.0384260451,948981.147321942,76.98100280761719,8.579999923706055,6.7
718406.545705165,957106.0692517392,76.98483276367188,8.653429985046387,6.7
713544.50844017,953827.6565162195,76.94051361083984,8.624019622802734,6.7
718938.354497917,953968.2886718524,76.989515,8.625040054321289,6.8
719573.2850075489,954510.0622751523,76.995308,8.629907608032227,6.8
723492.6319344902,950085.3631485224,77.03069537,8.58972341,6.8
718030.4619656035,948317.4854274936,76.98100280761719,8.574000358581543,6.8
718688.4283574864,948763.3381555849,76.98699951171875,8.57800006866455,6.8
717160.0674934404,946211.2072913909,76.9729995727539,8.555000305175781,6.8
712216.4178325005,954698.2150970552,76.9284896850586,8.631950378417969,6.8
709377.9826871956,953713.2290168693,76.902661,8.623174667358398,6.8
720597.2529715155,955073.514755835,77.004636,8.634952545166016,6.9
722847.5501511195,947451.2174049783,77.0247104,8.5659426,6.9
724718.8968594954,944881.9650164399,77.04158167,8.54262833,6.9
721404.7727380149,946094.441933487,77.011543,8.553746223449707,6.9
721343.3243395715,948453.7563172398,77.011097,8.5750766,6.9
719829.6469660911,948838.7555852358,76.99736785888672,8.5786283,6.9
718263.6629903291,945774.3186524421,76.98300170898438,8.550999641418457,6.9
717705.1875977569,947209.5736845984,76.97799682617188,8.564000129699707,6.9
715172.765843654,947307.1839843384,76.95500183105469,8.5649995803833,6.9
714503.2503146472,948963.110348582,76.9489974975586,8.579999923706055,6.9
717431.300233685,960206.1896880526,76.97611999511719,8.681500434875488,6.9
714565.0852029483,951009.9168045284,76.94965362548828,8.59850025177002,6.9
725082.4469545588,956712.2321070672,77.0454566,8.649550437927246,7.0
718486.0409353892,945333.0106129351,76.98500061035156,8.54699993133545,7.0
717047.7534796762,946653.0820360081,76.97200012207031,8.559000015258789,7.0
718040.6701259618,962837.7288689499,76.98178100585938,8.705260276794434,7.0
714373.7960340758,951461.3049336091,76.94793701171875,8.60258960723877,7.0
720551.7439344097,954788.1132398908,77.004209,8.63237476348877,7.1
724114.366433277,955861.6284365412,77.0366216,8.6419083,7.1
724242.4532048289,956715.0479253556,77.03782653808594,8.6496166,7.1
719843.4078875644,946513.6848584485,76.99738311767578,8.557609558105469,7.1
714831.9562537948,949407.2258488854,76.9520034790039,8.583999633789062,7.1
717381.2969829959,945991.1161360653,76.9749984741211,8.553000450134277,7.1
716605.3063393964,947093.2662563138,76.96800231933594,8.562999725341797,7.1
718891.8204689159,962351.832220977,76.98949075,8.70082752,7.1
718608.2243364898,960939.1089789156,76.98684692382812,8.688070297241211,7.1
711069.4167701246,953855.1364624876,76.918032,8.624381065368652,7.1
720669.9927551717,956788.9878092925,77.00537872314453,8.650456428527832,7.2
721181.5508496871,956298.6885233955,77.01000213623047,8.645999908447266,7.2
718300.7771325523,953487.9983360239,76.983701,8.6207283,7.2
723781.0704577288,945852.7187540665,77.03311167,8.55144833,7.2
721597.9977126254,948314.0522382963,77.0134033,8.57380166,7.2
719770.4107942196,963127.2626157432,76.99751005,8.70779536,7.2
724323.2210655771,955784.9236111663,77.038515,8.641204833984375,7.3
722100.7896125928,947390.1498547022,77.01792559,8.565426057,7.3
721511.4443911543,948267.3217527926,77.012615,8.573383331298828,7.3
718946.1307537043,954295.7934018848,76.9896011352539,8.628000259399414,7.4
719106.5425752308,954354.4423844909,76.991061,8.628522872924805,7.4
717703.4804345903,947541.456626257,76.97799682617188,8.567000389099121,7.4
715173.8903216028,947085.9668022525,76.95500183105469,8.562999725341797,7.4
714394.8954846435,948630.6744263973,76.947998046875,8.57699966430664,7.4
722451.1271963506,956681.512314977,77.02155303955078,8.649399757385254,7.4
687282.956760517,1064756.614831669,76.70671081542969,9.628060340881348,7.7
686852.4101739738,1065280.9531487664,76.70281219482422,9.632820129394531,7.9
676470.4172528537,1072843.6472346918,76.60855102539062,9.70164966583252,6.16
676303.0884305493,1072464.5991946221,76.60700988769531,9.698229789733888,5.21
676411.9948955124,1072450.7685743913,76.60800170898438,9.698100090026855,5.87
676473.070101137,1072459.917897953,76.60855865478516,9.698180198669434,5.89
676165.4551211118,1072533.6721797723,76.60575866699219,9.698860168457031,5.19
676146.7579435497,1072415.233764244,76.60558319091797,9.697790145874023,5.26
676116.0994667255,1072347.5809400005,76.60530090332031,9.697179794311523,4.85
676170.2124802392,1072058.0790631871,76.60578155517578,9.694560050964355,4.89
676081.7345955641,1072178.2266546579,76.60498046875,9.695650100708008,5.28
675947.0144198241,1072162.0854166916,76.60375213623047,9.695509910583496,5.31
675954.4554438433,1072182.0564655978,76.60382080078125,9.695690155029297,5.76
675971.1114016264,1072200.9106804132,76.60397338867188,9.695859909057615,6.04
676075.5325034976,1072073.1379785568,76.60491943359375,9.694700241088867,5.68
679283.9735511653,1072403.280645523,76.63417053222656,9.69754695892334,5.54
679495.6725459006,1071036.3957944943,76.63603973388672,9.685179710388184,6.05
678391.6124279749,1072022.2196005166,76.62602233886719,9.694140434265137,4.93
679841.9458243377,1071633.1968799583,76.63922119140625,9.690560340881348,5.69
679334.7221964383,1072644.7639857447,76.6346435546875,9.69972801208496,6.24
679662.8804599663,1072479.7855020699,76.63762664794922,9.698222160339355,5.67
679684.277656572,1072383.055098033,76.6378173828125,9.697346687316896,5.86
679553.9016448655,1072334.116170957,76.63662719726562,9.69690990447998,5.99
679600.3029661798,1072260.9233251289,76.63704681396484,9.696246147155762,5.79
679627.301218518,1072218.1216959262,76.63729095458984,9.695858001708984,5.91
679604.0438775041,1072179.5084369425,76.63707733154297,9.695509910583496,5.25
679547.8719235689,1071847.1776680888,76.63655090332031,9.69250774383545,6.12
679602.9664236628,1072055.4552208972,76.6370620727539,9.694388389587402,5.63
678744.9583679257,1070092.6303843495,76.62915802001953,9.676679611206056,7.14
678138.3414511883,1069124.1514282692,76.62358856201172,9.667949676513672,5.12
678442.8894821033,1070051.420642508,76.62640380859375,9.67632007598877,6.13
678251.3218322712,1069839.2259424007,76.62464904785156,9.674409866333008,5.66
678641.1115819891,1069571.2618513694,76.62818908691406,9.67197036743164,6.03
679059.4890653458,1069629.5899153654,76.63200378417969,9.672479629516602,5.58
678922.8358927867,1069140.1299376462,76.6307373046875,9.668060302734377,5.92
678884.862929657,1069376.651149693,76.63040161132812,9.67020034790039,5.89
679053.9294397584,1069566.590184003,76.63195037841797,9.671910285949709,6.08
678454.2664525958,1070649.8763948197,76.62653350830078,9.681730270385742,5.42
678420.4929029557,1070533.5790428969,76.626220703125,9.68068027496338,5.94
678483.2539532565,1070716.3632646233,76.62680053710938,9.682330131530762,6.01
677855.045925768,1069359.505610741,76.62101745605469,9.670089721679688,5.99
677743.643583275,1069367.8366941009,76.62000274658203,9.670169830322266,6.08
677956.5794234084,1069313.5762934333,76.62194061279297,9.669670104980469,6.18
677159.7371986259,1068369.6368444632,76.61463928222656,9.66117000579834,5.96
677215.7276787786,1068216.1095029465,76.61514282226562,9.65977954864502,5.94
677483.9953917734,1067971.9236679259,76.6175765991211,9.657560348510742,5.86
677674.4260761704,1068250.454573966,76.61932373046875,9.660070419311523,6.09
678227.1361917568,1068060.57571777,76.62435150146484,9.658329963684082,6.44
677388.1564011618,1068406.159968978,76.6167221069336,9.661490440368652,6.44
677494.4954206863,1068406.6638343122,76.61769104003906,9.661490440368652,6.09
677109.9541167357,1068627.0929615567,76.61419677734375,9.66349983215332,5.98
677455.1561276396,1068580.1004082623,76.61734008789062,9.663060188293455,6.07
675644.8469443311,1070721.6887926452,76.60093688964844,9.682499885559082,4.0
676051.555628897,1070232.4822227592,76.60462188720703,9.678059577941896,3.8
676002.5624751574,1073342.4725728128,76.60430908203125,9.70617961883545,5.66
675204.3093309946,1073535.011898196,76.597043,9.70795440673828,6.92
676386.5653367979,1072870.8866741473,76.6077880859375,9.701899528503418,6.75
676041.9962109523,1072969.9930904554,76.60465240478516,9.702810287475586,6.89
675917.1890813471,1073337.639320106,76.60353088378906,9.70613956451416,6.03
675837.2663113754,1073242.2235520473,76.60279846191406,9.705280303955078,5.84
675685.2587232387,1073342.1359034101,76.6014175415039,9.70619010925293,6.83
675532.3684933949,1073219.0574396488,76.600019,9.705083847045898,6.74
678369.4911120326,1060646.2920638996,76.62532806396484,9.591290473937988,4.0
689933.1206477542,1067648.044700806,76.73098754882812,9.654080390930176,5.23
690182.6599184049,1067649.310199041,76.73326110839844,9.654080390930176,5.14
691620.669702031,1066793.84294363,76.74632263183594,9.646280288696287,5.73
693117.7394871747,1063095.8906788586,76.7597885131836,9.61277961730957,5.16
690786.7213519958,1060327.60260534,76.7384262084961,9.587860107421877,6.62
689931.553335104,1060995.7719294392,76.73066711425781,9.593939781188965,6.38
688878.7610933348,1063667.3241510233,76.72119903564453,9.61814022064209,6.59
679012.1811516457,1059872.7771918364,76.63114929199219,9.584269523620604,4.1
679341.0569175141,1061339.9080464754,76.63420867919922,9.597519874572754,4.1
683767.0474587628,1064460.9777286078,76.67466667,9.625544444,4.2
675647.3680342545,1069293.8042039599,76.60089874267578,9.66958999633789,4.3
684039.8421487901,1060578.37969443,76.6769790649414,9.59043025970459,4.4
680230.3440574617,1060492.481496338,76.64227294921875,9.58981990814209,4.5
680552.7289957588,1061379.9730476963,76.64524841308594,9.597829818725586,4.5
680780.6627597722,1059254.1079256244,76.64723205566406,9.57859992980957,4.6
675456.9925839531,1056574.8088405768,76.598624,9.55460262298584,4.6
681447.7098278276,1059703.0777774663,76.65332794189453,9.582630157470703,4.7
680201.0215923655,1059441.6291828165,76.64196014404297,9.580320358276367,4.7
674766.3645877568,1056883.2032526317,76.59234619140625,9.557419776916504,4.7
676754.4368206643,1069617.3607635885,76.61100006103516,9.672468185424805,4.8
676635.9311858744,1069357.1056386335,76.60990905761719,9.670120239257812,4.8
681194.88622969,1059155.4615512127,76.6510009765625,9.57769012451172,4.8
678061.6127285236,1061464.3246087981,76.62255859375,9.598699569702148,4.8
675053.1186335741,1056636.7554333431,76.5949478149414,9.555179595947266,4.8
676340.6112016046,1072674.0518190034,76.60736083984375,9.700121879577637,4.9
675843.2559982991,1071331.8811710828,76.602771,9.688008308410645,4.9
674538.9113978073,1056984.996844171,76.59027862548828,9.558349609375,4.9
681432.6455153287,1059177.5936940985,76.65316772460938,9.577879905700684,5.0
675200.3498081268,1056857.5730828573,76.59629821777344,9.557169914245604,5.0
678127.0132474843,1056294.9828152605,76.62293243408203,9.551959991455078,5.0
675686.7020419219,1073023.2730021193,76.601417,9.703307151794434,5.1
682178.7467044005,1059732.019036133,76.65998840332031,9.582859992980955,5.1
678692.3742095585,1062672.9685035883,76.62835693359375,9.609600067138672,5.1
676331.6636009943,1072441.5283311824,76.60726928710938,9.698019981384276,5.2
675695.7165083181,1070230.808132978,76.60137939453125,9.678059577941896,5.2
681462.2100200207,1063128.6122672465,76.65361022949219,9.61359977722168,5.2
680247.4717630745,1060238.1391471506,76.64241790771484,9.587519645690918,5.2
683635.3494630721,1058848.681986615,76.6732177734375,9.574810028076172,5.2
681090.0850452923,1056202.8089092085,76.64991760253906,9.550999641418455,5.2
680859.0569196288,1059324.2073357916,76.64794921875,9.579230308532717,5.3
682007.3891847256,1059487.8423540036,76.65841674804688,9.580659866333008,5.3
679523.4833011728,1069778.5405931848,76.63623809814453,9.673806190490724,5.4
675655.5276530321,1070230.6192724025,76.60101318359375,9.678059577941896,5.4
684519.0108365173,1060215.6372811485,76.68132781982422,9.587129592895508,5.4
680308.2068800487,1067832.7756902424,76.64330291748047,9.656180381774902,5.5
676522.9001128308,1069795.6912479682,76.608898,9.674090385437012,5.5
678733.7204827209,1064722.682252304,76.62882232666016,9.628129959106444,5.5
679452.5709588586,1068152.7108735088,76.6355209350586,9.659110069274902,5.6
675919.4019536307,1072868.679826971,76.60353088378906,9.701899528503418,5.6
674909.699677539,1057040.9247019028,76.59365844726562,9.558839797973633,5.6
687862.2023561571,1061287.4156108445,76.71183013916016,9.596670150756836,5.6
690458.4326764932,1061978.5159978229,76.73551177978516,9.602800369262695,5.6
676645.7474111343,1072416.432895022,76.6101303100586,9.697779655456545,5.7
683955.8753736852,1058730.8324428156,76.67613220214844,9.57373046875,5.7
680060.1195704204,1058779.476520476,76.6406478881836,9.574339866638184,5.7
682982.4551204512,1064973.1907084882,76.66754150390625,9.630209922790527,5.8
676404.9785161164,1072695.1360684037,76.60794830322266,9.700309753417969,5.8
677267.4372503036,1067905.6052100556,76.6156005859375,9.656970024108888,5.8
681334.3636214288,1061851.6481390668,76.65238952636719,9.602060317993164,5.8
672906.5156686039,1062099.5730718824,76.57562255859375,9.604660034179688,5.8
684624.3001296135,1061462.771808746,76.68234252929688,9.598400115966797,5.8
679990.9777343462,1058524.7235611964,76.64000701904297,9.572039604187012,5.8
678692.7472201872,1070330.2437835252,76.62869262695312,9.67883014678955,5.9
681161.0691158326,1062534.3458046755,76.65084075927734,9.608240127563477,5.9
681403.3648490121,1069583.3950000883,76.65335845947266,9.67195987701416,6.0
676347.2391657853,1069851.8224551517,76.6072998046875,9.674605369567873,6.0
675807.6492155178,1057188.5372578984,76.601844,9.560136795043944,6.0
676048.7918405263,1059921.9205379242,76.60415649414062,9.584839820861816,6.0
675655.3403043873,1070270.4902207798,76.60101318359375,9.678420066833496,6.1
676633.5427678766,1072872.0557439132,76.61003875732422,9.701899528503418,6.1
678486.9446864072,1063079.0490255472,76.62650299072266,9.613280296325684,6.1
681818.8651196831,1059503.4952477184,76.65670013427734,9.580809593200684,6.1
672413.7325285121,1061811.9938727925,76.57112121582031,9.602080345153809,6.1
687016.896659108,1065042.8453700065,76.70429992675781,9.630660057067873,6.2
678534.9855822054,1070403.5385931574,76.62725830078125,9.679499626159668,6.2
676557.5304885498,1072304.310294039,76.60932159423828,9.696769714355469,6.2
681801.4127015194,1058778.9516643235,76.65650939941406,9.574259757995604,6.2
676013.6720646478,1056671.1638319897,76.60369873046875,9.555450439453123,6.2
679475.2501633653,1067088.8155595395,76.63568115234375,9.649490356445312,6.3
677341.5772883381,1067986.649565297,76.61627960205078,9.657699584960938,6.3
680643.9190602473,1061924.5962542128,76.64610290527344,9.602749824523926,6.3
680882.5985704728,1061925.7412294026,76.64827728271484,9.602749824523926,6.3
681864.3377831421,1062752.2890187108,76.65725708007812,9.610179901123049,6.3
675925.167041746,1056430.6792738605,76.6028823852539,9.553279876708984,6.3
676205.5764172557,1057010.4377232026,76.60546112060547,9.558509826660156,6.3
684662.6028060857,1061508.3179086652,76.68269348144531,9.598810195922852,6.3
676877.2637986823,1061494.1907440773,76.61177062988281,9.59902000427246,6.3
680426.7378811445,1066866.5932746602,76.64434051513672,9.64743995666504,6.4
677817.0209128194,1068903.6426777502,76.62065124511719,9.665969848632812,6.4
680261.9128456799,1061597.56357938,76.64260864257812,9.599809646606444,6.4
677664.9132149321,1061762.231317298,76.61895751953125,9.601409912109377,6.4
675884.5787123684,1056874.035700855,76.60253143310547,9.557290077209473,6.4
683120.4323671029,1064842.2185105777,76.66879272460938,9.629019737243652,6.5
675945.9791679785,1073446.2100363597,76.60379791259766,9.707119941711426,6.5
673965.1938622831,1062434.0710499561,76.58528137207031,9.607640266418455,6.5
674869.1837742872,1056745.8157520476,76.59327697753906,9.55617332458496,6.5
675181.758039423,1057074.2485559587,76.59613800048828,9.55912971496582,6.5
676039.6425013753,1056129.3261595122,76.60391235351562,9.55055046081543,6.5
685680.2680511192,1060130.7203193316,76.69190216064453,9.586310386657717,6.5
681312.4933340567,1056111.047565344,76.65193939208984,9.55016040802002,6.5
680950.0103717063,1063756.6192381587,76.64897155761719,9.61929988861084,6.6
680575.1234181658,1061250.6528238598,76.64544677734375,9.596659660339355,6.6
681973.2089052082,1062579.1889944565,76.65824127197266,9.608610153198242,6.6
676203.04310672,1057014.8561149891,76.60543823242188,9.558549880981444,6.6
678621.3969832092,1057496.320654291,76.62748718261719,9.562800407409668,6.6
685640.5505779048,1062073.8814620823,76.6916275024414,9.603879928588867,6.6
687728.8375219022,1064182.5663369452,76.71074676513672,9.62285041809082,6.7
679172.7759656417,1066075.2644560207,76.63288116455078,9.640339851379396,6.7
681785.8282919116,1059058.723949705,76.65637969970703,9.576789855957031,6.7
675866.2233190087,1056497.9129904418,76.60234832763672,9.553890228271484,6.7
683688.9158780326,1064428.0126265741,76.6739534,9.625249862670898,6.8
675695.9192601703,1070187.6673384649,76.60137939453125,9.677669525146484,6.8
674148.3113302321,1061408.4929734776,76.58690643310547,9.598360061645508,6.8
675904.9266040631,1056460.4362194731,76.60269927978516,9.553549766540527,6.8
684615.1258895203,1061454.9210010322,76.68225860595703,9.598329544067385,6.8
676220.0151889825,1059139.4198245623,76.605683,9.577757835388184,6.8
686953.9006185387,1064743.9003538745,76.7037124633789,9.627960205078123,6.9
687255.3375198081,1063744.3358343823,76.70641326904297,9.61890983581543,6.9
674262.3292190532,1061201.1190309075,76.58793640136719,9.596480369567873,6.9
686734.9128397293,1059927.904861275,76.70149993896484,9.584429740905762,6.9
682701.0948178793,1055307.2869108452,76.664552,9.54283332824707,6.9
688979.049032423,1066857.127361964,76.72225885,9.646973589,6.9
692550.0233014511,1064381.6359145741,76.75467681884766,9.624429702758787,6.9
687445.73143425,1064022.924319837,76.70816040039062,9.621419906616213,7.1
677552.423453373,1070398.8582430917,76.618305,9.679499626159668,7.1
676185.7346526688,1056836.1970497468,76.605273,9.55693531036377,7.1
679526.3188401602,1057779.2867102444,76.6357421875,9.565320014953612,7.1
