x_utm43n_m,y_utm43n_m,Longitude,Latitude,Organic_Carbon
594055.9736348331,1255703.4554749627,75.86199951171875,11.357999801635742,1.75
594268.8379772364,1257473.4372353475,75.86399841308594,11.37399959564209,0.6000000238418579
593721.2717377697,1258245.9103727525,75.85900115966797,11.380999565124512,1.809999942779541
590991.3935318313,1258901.519006333,75.83399963378906,11.38700008392334,1.950000047683716
595031.7321701797,1257918.1331538411,75.87100219726562,11.378000259399414,1.399999976158142
586078.3783951967,1260104.167496176,75.78900146484375,11.39799976348877,0.5899999737739563
590328.2502090537,1261995.9878611374,75.8280029296875,11.414999961853027,3.539999961853028
590110.6021149872,1261553.0577944752,75.82599639892578,11.41100025177002,2.900000095367432
586644.134651156,1252586.0289685226,75.79399871826172,11.329999923706056,0.0299999993294477
588482.8292466878,1258452.1028255427,75.81099700927734,11.383000373840332,2.400000095367432
592734.755612226,1259680.673359172,75.8499984741211,11.394000053405762,0.8600000143051147
592410.1965817247,1258794.998354745,75.84700012207031,11.38599967956543,0.1400000005960464
589240.7788201361,1260665.8688128768,75.81800079345703,11.402999877929688,1.1399999856948853
589242.651164408,1260002.4136143134,75.81800079345703,11.397000312805176,1.5700000524520874
590116.905434347,1259341.3252868156,75.82599639892578,11.390999794006348,1.4600000381469729
590443.6171991602,1259784.6707463646,75.8290023803711,11.395000457763672,1.090000033378601
590992.6645293543,1258459.2143289295,75.83399963378906,11.383000373840332,1.659999966621399
581943.9375556834,1255559.3551663489,75.7509994506836,11.357000350952148,1.5099999904632568
583580.6583152852,1255563.622202032,75.76599884033203,11.357000350952148,0.9700000286102296
583145.2897735955,1255230.7014577438,75.76200103759766,11.354000091552734,1.7100000381469729
581617.6134077386,1255226.7381113062,75.74800109863281,11.354000091552734,1.7699999809265137
583249.9983319767,1256889.758754302,75.76300048828125,11.369000434875488,0.9700000286102296
587509.9194174544,1255352.9531058164,75.802001953125,11.354999542236328,0.8299999833106995
587942.179394162,1256791.7952631202,75.80599975585938,11.368000030517578,1.0
588597.4436749392,1256461.8373594428,75.81199645996094,11.364999771118164,1.0499999523162842
588607.0051461571,1253033.7380895612,75.81199645996094,11.333999633789062,0.8100000023841858
589475.1005958301,1254916.124417505,75.81999969482422,11.35099983215332,0.1500000059604644
589371.012246323,1253146.5043352556,75.81900024414062,11.335000038146973,0.0299999993294477
593284.0843662212,1258576.4056051867,75.8550033569336,11.383999824523926,0.7099999785423279
592636.6993608663,1255920.4363616572,75.8489990234375,11.359999656677246,2.380000114440918
592747.3752206214,1255367.82021241,75.8499984741211,11.354999542236328,1.6699999570846558
593619.0758322555,1255923.3190540513,75.85800170898438,11.359999656677246,1.6200000047683716
593730.0953027208,1255260.1812013946,75.85900115966797,11.354000091552734,1.7799999713897705
593838.8315435788,1255371.0272223852,75.86000061035156,11.354999542236328,0.9300000071525574
593718.9807336659,1259020.0008959987,75.85900115966797,11.387999534606934,1.7300000190734863
593824.7514966556,1260126.1985556218,75.86000061035156,11.39799976348877,1.399999976158142
594048.4296391725,1258246.8800275812,75.86199951171875,11.380999565124512,1.4800000190734863
586402.7915654929,1261100.2893112807,75.79199981689453,11.406999588012695,0.9800000190734864
586320.8207616592,1251147.6168951625,75.79100036621094,11.31700038909912,2.9600000381469727
591422.4792561113,1260672.1026991024,75.83799743652344,11.402999877929688,1.3300000429153442
591193.848906541,1264320.7601104653,75.83599853515625,11.435999870300291,4.340000152587891
591203.4346888992,1261003.254598733,75.83599853515625,11.406000137329102,0.5
590543.4732027393,1262991.8519914213,75.83000183105469,11.423999786376951,2.630000114440918
584458.964300023,1253686.0106373334,75.77400207519531,11.34000015258789,1.3200000524520874
585553.7889927587,1252140.7778331495,75.78399658203125,11.326000213623049,0.0299999993294477
592522.7996717981,1257578.9225401662,75.8479995727539,11.375,1.2000000476837158
587829.1396475291,1258229.0253058898,75.80500030517578,11.380999565124512,1.309999942779541
587826.685777337,1259113.7341763151,75.80500030517578,11.388999938964844,1.2000000476837158
589571.9789131829,1259229.2542831416,75.82099914550781,11.390000343322754,1.600000023841858
591648.8917507344,1257797.5377679423,75.83999633789062,11.376999855041504,2.0899999141693115
589025.1827153864,1259780.6474776259,75.81600189208984,11.395000457763672,0.8600000143051147
592732.4860708115,1260454.7628664873,75.8499984741211,11.401000022888184,1.4900000095367432
590120.3674253182,1258124.9369378458,75.82599639892578,11.380000114440918,1.6299999952316284
592513.4257748558,1260785.9067407807,75.8479995727539,11.404000282287598,1.1699999570846558
589904.4593327872,1257350.233569244,75.8239974975586,11.373000144958496,1.5399999618530271
588477.8826566217,1260221.4182362442,75.81099700927734,11.39900016784668,1.090000033378601
590988.8499105925,1259786.2341750497,75.83399963378906,11.395000457763672,1.1399999856948853
592953.1754740737,1259570.6839091382,75.85199737548828,11.392999649047852,0.8299999833106995
589356.0672650199,1258454.554541373,75.81900024414062,11.383000373840332,1.5399999618530271
581943.0813123665,1255891.0241888561,75.7509994506836,11.359999656677246,1.4299999475479126
582381.3217508872,1255118.0828111626,75.75499725341797,11.352999687194824,1.7699999809265137
582819.2619234298,1254787.5502115826,75.75900268554688,11.350000381469728,1.1399999856948853
587835.878498916,1255796.2628933867,75.80500030517578,11.359000205993652,0.9100000262260436
587733.8417272703,1253252.5751870982,75.80400085449219,11.336000442504885,0.8299999833106995
588272.4246676207,1255686.8450736182,75.80899810791016,11.357999801635742,0.6899999976158142
588706.0963089772,1256904.5519086875,75.81300354003906,11.369000434875488,0.8999999761581421
588923.5880988344,1257126.313931358,75.81500244140625,11.371000289916992,1.2000000476837158
589469.1769049122,1257017.219530548,75.81999969482422,11.369999885559082,0.0900000035762786
590893.754202874,1254920.1524606347,75.83300018310547,11.35099983215332,0.1199999973177909
590889.0041663523,1256578.9498860308,75.83300018310547,11.366000175476074,0.1500000059604644
590889.3211490619,1256468.3211552456,75.83300018310547,11.364999771118164,0.3000000119209289
592748.6670126566,1254925.5147879603,75.8499984741211,11.35099983215332,1.1799999475479126
592855.4670474399,1255699.9209367835,75.85099792480469,11.357999801635742,1.399999976158142
593292.8691406751,1255590.6787339319,75.8550033569336,11.357000350952148,1.2300000190734863
593620.7065750533,1255370.3833089222,75.85800170898438,11.354999542236328,1.3200000524520874
594707.0415874238,1256811.275783794,75.86799621582031,11.368000030517578,2.440000057220459
593943.9654700584,1256698.375712046,75.86100006103516,11.366999626159668,1.340000033378601
586947.0838104829,1261433.5635601438,75.7969970703125,11.40999984741211,1.870000004768372
586619.6607416593,1261543.2930834661,75.79399871826172,11.41100025177002,0.4199999868869781
585966.9284897874,1260988.577396417,75.78800201416016,11.406000137329102,0.8399999737739563
588257.9416588995,1260884.2627534484,75.80899810791016,11.404999732971191,0.8700000047683716
588908.3582550683,1262544.895129721,75.81500244140625,11.420000076293944,1.4900000095367432
586400.3718921829,1261984.9971170183,75.79199981689453,11.414999961853027,3.009999990463257
585854.8818111967,1262094.1381496561,75.78700256347656,11.416000366210938,2.289999961853028
590974.5101216484,1264762.4362057284,75.83399963378906,11.4399995803833,1.440000057220459
590767.5827493309,1260891.369950788,75.83200073242188,11.404999732971191,1.909999966621399
591306.7218642703,1262994.0513414869,75.83699798583984,11.423999786376951,1.350000023841858
592512.4549503046,1261117.584074094,75.8479995727539,11.406999588012695,1.2699999809265137
590329.5151292651,1261553.682983395,75.8280029296875,11.41100025177002,1.940000057220459
589022.0697696577,1260886.4056313618,75.81600189208984,11.404999732971191,2.069999933242798
585965.4241913016,1261541.5060066138,75.78800201416016,11.41100025177002,1.1200000047683716
586751.3955762434,1253249.8803459916,75.79499816894531,11.336000442504885,0.959999978542328
592090.1140995687,1256361.2598650767,75.84400177001953,11.36400032043457,1.0
591433.6550581923,1256801.6693310381,75.83799743652344,11.368000030517578,1.2300000190734863
587176.962483953,1257453.1386020652,75.79900360107422,11.37399959564209,0.7699999809265137
588593.4262164857,1257899.4771013726,75.81199645996094,11.378000259399414,1.090000033378601
589786.6229133717,1260446.2605558222,75.822998046875,11.401000022888184,0.7400000095367432
592081.437128946,1259346.9802295675,75.84400177001953,11.390999794006348,1.8899999856948853
588153.8303716312,1259114.6435652373,75.80799865722656,11.388999938964844,1.090000033378601
587828.5261202848,1258450.281574798,75.80500030517578,11.383000373840332,1.6299999952316284
588479.4292583832,1259668.4871942003,75.81099700927734,11.394000053405762,2.0899999141693115
588152.9062643917,1259446.4229224722,75.80799865722656,11.392000198364258,1.0
591100.7615237727,1258791.2036742258,75.83499908447266,11.38599967956543,0.7099999785423279
587499.541406326,1259112.8281693317,75.802001953125,11.388999938964844,1.5399999618530271
591977.5270549692,1257577.3354216435,75.84300231933594,11.375,0.6600000262260437
585538.5989467519,1257780.4545121011,75.78399658203125,11.376999855041504,1.1200000047683716
581509.6884245536,1254784.1628772225,75.74700164794922,11.350000381469728,2.0
581727.5273208692,1254895.2444079947,75.7490005493164,11.35099983215332,2.2300000190734863
583801.4034997335,1254568.870541154,75.76799774169922,11.347999572753906,2.859999895095825
582056.4247222452,1254232.644778447,75.75199890136719,11.345000267028809,1.600000023841858
586418.4778874181,1255349.9637126252,75.79199981689453,11.354999542236328,3.0899999141693115
587404.5090531658,1254025.7519694797,75.8010025024414,11.343000411987305,1.5399999618530271
587835.2664347108,1256017.4133785337,75.80500030517578,11.361000061035156,0.6899999976158142
587947.6946261029,1254801.3351150048,75.80599975585938,11.350000381469728,1.5700000524520874
588279.797526889,1253032.8283725542,75.80899810791016,11.333999633789062,1.5
588162.1356403383,1256128.9487092628,75.80799865722656,11.362000465393066,1.1699999570846558
590674.9962036889,1255140.6807005086,75.83100128173828,11.352999687194824,0.0599999986588954
589686.3499219886,1257349.6157267985,75.8219985961914,11.373000144958496,0.1500000059604644
593512.946570402,1254927.7557417988,75.85700225830078,11.35099983215332,1.6200000047683716
593182.6505646582,1255700.879731054,75.85399627685547,11.357999801635742,1.2599999904632568
593837.8508405027,1255702.809901021,75.86000061035156,11.357999801635742,1.2100000381469729
593727.1564141181,1256255.4236654236,75.85900115966797,11.36299991607666,1.559999942779541
594163.3943997498,1256256.7153517257,75.86299896240234,11.36299991607666,2.8499999046325684
593391.831070208,1259019.0340582537,75.85600280761719,11.387999534606934,1.340000033378601
594369.3226090544,1260348.9748846805,75.86499786376953,11.399999618530272,1.0700000524520874
