district,block,target,variogram_model,grid_resolution_m,pred_min,pred_max,variance_min,variance_max,sample_count
Thiruvananthapuram,Nedumangad,K,exponential,100,253.86310384303636,377.4424974713237,23446.6222461008,27543.774916922517,999
